phosphoproteins	phosphodata_1	phosphodata_2	phosphodata_3	phosphodata_4	phosphodata_5	phosphodata_6	phosphodata_7	phosphodata_8	phosphodata_9	phosphodata_10	phosphodata_11	phosphodata_12	phosphodata_13	phosphodata_14	phosphodata_15	phosphodata_16	phosphodata_17	phosphodata_18	phosphodata_19	phosphodata_20
CDK18-S89	0.209770736966791	0.684557762822884	2.63459351840174	0.0441861206345471	2.71823836499635	0.356915178705913	0.229892162094475	1.93355159782745	0.0303856802635234	0.0230765919251512	0.287700537993607	0.292939586167993	0.102940869094412	1.23478915747377	0.751891227847166	0.0688043312009802	2.89749945124306	0.485579231116956	0.370910932081281	0.0697349454374863
CDK18-S98	0.321544055674635	0.346921246398107	0.919642278897763	0.56025146641646	1.47292524653385	0.144240119576037	0.197194006591741	2.00444006091779	1.36497106702766	0.851428908041327	0.49810158158053	0.447234145004835	0.362041987397567	0.339326030042418	0.909165067363779	0.658909398398	5.80867898126181	0.792948400137911	0.102700942383906	0.422420900470985
CDK5RAP2-S1238	2.62480903143817	0.8296211142485	2.03370205298865	0.795931664395536	0.920843372284813	1.13339771421404	0.840734685193882	0.795906649155793	0.471256426961482	0.683825096493115	0.595419550865913	0.39710743426983	1.9080603552431	0.350752816096432	0.641519786769641	1.65675661875125	0.536614300753917	0.970994835222884	0.71377153876474	0.673412700674039
CDK5RAP2-S1887	2.3847483860132	1.23347655394828	1.06403933955463	0.0135629953114946	0.426459351219471	2.54524555605899	1.51757578408431	0.503890663070566	0.00493180761482459	0.0666306162490443	1.20666649053195	0.78780579642727	2.53218595639915	1.27637061770749	0.764789608450031	0.00892895701275031	0.0586628770381174	0.90695188687853	1.22523068522373	0.0465499637972592
CDK7-S164	0.615266963999092	1.10877431759149	0.322186773397422	0.0666836395933313	8.59463375419453	1.25319490552106	1.50015174793367	0.0496717594713676	0.00353730861544053	0.0014270580911212	0.392428546850723	1.12538203712492	0.795226033704091	0.87691649338502	0.529043245034565	0.0090938916348633	0.00978260259634958	0.114642039434331	0.894365543614029	0.0544318714056017
CDK7-T170	3.61186285574465	1.47411061181367	2.62500509321975	0.00139037824096396	0.145689922249339	1.24023653821162	0.285351371846483	0.148603011079473	0.00347003377393345	0.0058042101958935	0.923964209577794	3.92482519971725	3.68101859845597	0.207485752082109	0.104536422159053	0.0154092520631014	0.0201323921630095	0.717334868159429	0.172966198699184	0.018567559954582
CDKN1B-S10	0.265417888109067	0.290289765278936	0.816379852192847	0.00111323591359797	0.803745538310866	0.815522356371632	1.69493470545344	0.299181881053364	0.00154455093910741	0.00062443859503352	0.378555270597114	2.40540022454734	0.167811287938378	0.558354183792581	1.08694063016203	0.0040970344325673	0.0270115285544178	0.750185010079909	3.02023818442447	0.115462887100553
CDKN1B-S178	0.562356728048945	0.351190376000184	0.946861984149103	0.0277828987675496	1.6946293276394	0.763565994132473	1.43007216715861	0.288601099046011	0.00169017846236189	0.00395010237086173	0.292047648359803	2.19690294402253	0.418513534321488	1.64331688763039	0.455239242118071	0.00447429258748791	0.12462022751399	1.92517251403798	4.87200312966729	0.115687466945639
CDKN2AIP-S131	1.04741670552013	4.86184389235107	2.23049817701799	0.0228359587872865	0.435523650321448	0.581738304292107	1.69493470545344	1.32380522850239	0.00858146465900083	0.000503966899077783	0.520242388998384	2.15742434664091	0.801840087471109	1.2577198440531	0.776807407917987	0.00270783706775111	0.0972102603708517	0.227298534883094	0.667406076995546	0.0459657129217148
CDR2-S344	1.18615383299962	0.728999876875115	0.75345264581369	3.47178874776749	0.389310873767597	0.24465424850573	1.17516712048222	3.44534387617094	1.36900932828408	1.69770669310169	0.323401762397572	6.89968883449984	0.749395073199592	0.703177503637019	1.50587605377651	0.399684660574306	2.99920533705107	2.61707803728809	0.28069828607688	1.39148268064322
CDR2-T313	1.03493387600652	1.35079455404265	3.37179903325668	2.82770522147608	1.04031187743621	0.565835334077055	2.54332153540792	1.12138953538752	1.83408560048477	1.3372012818077	1.74243554031482	0.815257362519099	1.14331729036681	1.22423171053511	1.29763731449622	1.36083825142625	2.18958958270857	1.14424898245868	0.490116706321338	2.13993985513313
CDR2L-S179	0.781990481466538	3.11388863101443	0.396129888877972	0.449601198979106	0.395916695199659	1.5861278584519	1.98251434779844	0.68163788595567	0.606667177710638	1.59352715718345	1.41882254018077	0.248828663229906	0.672895393543986	0.883394478983588	0.530545131437036	0.132522878183735	0.380043984484756	0.863546575550746	0.779598224478971	0.45789640265275
CDR2L-S318	0.214861543421868	1.33437406700463	0.597367753598031	0.51141620769329	1.42019592858811	2.11460015329386	1.28890585197129	0.589283941441581	1.16542680468289	0.368948048985171	1.6287260517072	0.490666561685427	0.346875426661888	1.24086281113549	1.78255627620289	0.177004820142849	0.606737930060557	1.10587031179455	0.659425664433388	1.1435204751815
CDR2L-S393	0.637799650880955	2.42121666311149	0.34195663371413	0.029817700986078	0.0470569501493031	1.65346340880773	2.30743956946489	0.115134820556104	0.0453430003591131	0.00145750275017454	0.188483335851706	0.487709667086599	0.554642909983481	0.801803947277225	0.0652972762495635	0.00431346517295415	0.0172255443028619	0.455490657644097	3.1218213722651	0.17364461882475
CDR2L-T154	1.04428195311369	1.25083902516922	1.27527341768036	0.238804986827076	0.801494774169928	1.13143597297755	1.47317442632326	1.18454728703431	0.0990497959992103	0.601496967058866	1.81171810231674	0.910796879658862	1.21491545472719	0.8277885979617	0.807112398854306	0.0514546619551128	0.289980245477536	0.558955826303362	0.261676434103564	0.618229494473156
CDS2-S21	0.88159760578421	0.366230218689235	0.163922337128901	0.00481175898210417	0.126807353742905	0.050660187890156	0.96093041679987	0.0477652956292547	0.00117177797464774	0.00115173861082465	1.01551723376623	0.078276531795365	0.878327928819608	5.78512782227151	0.19782384580266	0.00153533168939541	0.0101399674962289	0.0456355030874447	0.970989465032964	0.0530740917531133
CDV3-S106	0.172895522392452	0.491173772014311	0.23037140363495	0.0149771738472708	0.389857123791329	0.553234832991691	0.185517473530215	0.723417937060828	0.0136252632377031	0.0145983051554047	0.658355481485871	1.47716635686989	0.0230196458905696	0.301629697526301	0.804827595799339	0.0156401227199889	0.127051246160342	0.488695304158264	1.28562736884126	0.110523510678846
CDV3-S8	0.476888785209877	0.435388449613113	0.720321723534809	0.50619579077083	1.15243432611736	0.648822194808943	0.445474877022157	0.551784532474185	1.11821043562595	0.625400872461711	0.572649898579421	0.364151083782385	0.802947765690239	0.327869067147341	3.05033878482213	2.18019003778119	1.22307309602171	2.0004975779786	0.159157248582085	0.741402990761471
CDYL-S147	0.561514575132744	4.47072410257737	0.745256127384057	0.0216445842394935	1.20701094809437	5.89683993545284	0.463466312473932	0.817372727931634	0.0169544636848776	0.0167588915835472	14.3943707924522	1.08311446427606	0.514800415113287	0.203203738095852	2.39377812224062	0.0370543142975207	0.0709689899065565	0.294829676014888	0.560018388222302	0.112146033758932
CEBPZ-S629	0.669132079209993	0.212326285691236	1.04228069650959	0.658700685212937	0.827763586150902	1.61384451766575	0.4742950184848	0.399681120569086	0.246767923003871	0.264912449768651	0.991439995780188	0.459103263345547	0.978182684598791	2.60634381661037	0.402424330230487	0.977747984400929	0.183398730419269	0.672885720621527	0.486201878325586	1.71140624717515
CENPB-S156	0.947352843756614	1.08198126765704	2.52180784961814	0.36162806901904	1.18853744313918	1.27730457708757	0.380855165479279	1.10051990930617	0.0519429350345326	0.39820810041209	1.28511507622545	1.16459665005464	0.540284378743049	0.872624248486329	0.872551199935289	0.117121013891268	0.495338469999963	0.592079539703503	0.442922988577556	0.186588818484978
CENPC1-S176	0.709406979790329	2.10169458161428	0.851855794416636	0.0815000785475646	2.3297221293538	1.47482164070808	0.919067936491499	0.686994302786891	0.0628459804561683	0.0407375762348561	1.29478761953184	0.452673582135258	0.888081710449509	0.65008415870373	0.950004628828455	0.145057188794325	0.289580357393432	0.694754913155592	0.957457462399265	0.0729222661075725
CENPC1-S538	1.36969458464144	0.717625918929258	1.3066514855498	0.011748223530026	1.09263840414172	2.07468616871655	0.580037744031498	0.38134420037702	0.00655861166029336	0.0147651855115152	1.59967734966394	0.612406894093703	1.02518906175276	0.592944511924324	0.620942971508587	0.00941139993829484	0.0311801189056211	0.681549553902923	0.35956175923463	0.0181572465072049
CENPC1-S73	0.416091358062118	1.8467889303321	0.481744882435595	0.0132119877837736	0.560558529160487	1.7236575398401	0.842122791613293	0.218413166604395	0.0102003404987751	0.00228906315884338	2.14950903143461	0.496634240906923	0.404874855714759	0.531618589723974	0.3318679765406	0.0143706309132978	0.0149638372163738	0.451622312296161	1.0137595673972	0.0728514510349494
CENPF-S2900	3.37125507907013	1.0763246722155	0.508825822781368	0.711795687379146	0.699573747400886	0.548463546293713	0.563996611097512	0.491426061019082	0.738358778104744	0.926444300790175	0.442450722328286	0.130847352860722	1.65059886105397	0.641371176942092	0.702436673215582	0.883101009164971	1.27829310358108	1.87254119159185	0.960341211509809	1.11825049658131
CENPF-S2998	0.722280346104074	0.691772019745003	0.345297645271752	0.449601198979106	0.588753997733243	0.892396915412804	0.42606797444379	0.227130726064397	3.43596658442634	3.49688323603296	1.66577984161544	0.0467329478333209	0.144567947846599	0.0934774863386894	0.385124590400803	0.224298221157999	0.377430763095352	1.53244680575434	0.164180872695507	1.98762011175575
CENPF-S3023	0.0543648910418454	0.94083725771508	0.0469933197858921	0.0768090675566506	0.535963088664398	0.814110809642965	0.365467227128465	0.417590256653174	0.995053793317723	3.66549154816528	2.079747386288	0.0185345957405967	0.0469953880396965	0.0184229319733244	0.457827643454535	0.929751874749673	0.142273048611099	5.02549784413289	0.188539407037786	1.17277483901467
CENPF-S3054	1.3758665863332	3.51900720270685	1.02096699805406	0.090926033170894	1.40238675735406	0.920662294101724	0.752759734106853	0.454426904898074	0.0282224638027922	0.494200324473706	1.72423951277766	0.15188586844931	1.28566184173712	0.559039525905392	0.441888308553709	0.0620729540675827	0.229659507190055	1.98774178409456	0.375023588699549	0.0725688778149612
CENPF-S3079	1.84286852621378	4.43183713822266	0.800658116513945	0.0214480788131799	1.35597986030416	1.07227736598944	1.01804720844819	0.281903025166915	0.0122868695436247	0.0715653948937889	1.89793373819415	0.0204578375427342	1.32897085045645	0.783332458579208	0.497056380043971	0.00851009671387828	0.104154438595516	1.62672445524258	0.872230115898028	0.0635865458910852
CENPJ-S260	0.645492455697149	0.57582083133588	0.634794161410688	1.4448289865901	0.835928049934274	1.23167215387625	6.35381579438698	1.79077697381664	0.757133767663689	1.51776022656257	1.40611310435897	0.358328494199263	0.832290722096588	0.904225495183317	1.0838636791997	1.20819694269789	0.628035197214481	1.00469271989346	0.881901395106234	1.04675854117402
CENPL-T43	0.462806953926662	0.329205009391771	0.343623078859234	0.322664725143497	1.1556706015612	1.83775632377143	0.523643783972266	0.429524805795603	0.33502346560488	0.979031027073085	1.58059995039049	0.0955564095492643	0.624558290909334	0.955542627169407	0.644253514349134	0.287497926865757	1.78510726412094	1.35417936525513	0.540710388181973	0.481156848340741
CEP110-S831	1.66431588486326	1.63703889530267	0.744350925066805	1.4042317401178	2.07668695629044	0.904850558350646	1.83460631519869	3.38122428512045	1.66864838122509	1.59094167780044	0.674343722503601	1.33023295167944	1.03371576395869	0.533578571793145	2.6774089751881	2.00093607581587	1.16540382749623	1.38927571277718	0.271836809840445	0.559900481172189
CEP135-S356	1.17201757185712	0.672700801870818	1.11568804819499	1.91691493446281	2.78380954647725	0.917477995916486	0.675103332682265	0.939571263662489	2.41398754916908	0.646044872436573	0.346499301936592	1.67371474378059	0.963441056508586	1.84190053864716	1.36944743256711	1.85967496455638	2.77999462776962	1.43748982375549	0.543427372040505	0.516522217821955
CEP135-S439	0.91800208534531	0.736682490444258	1.44358130805561	1.20529824309909	1.23439527696357	0.941631339332208	1.68935164747829	1.93961499063901	0.898637185650354	0.792718784806024	1.54081251350659	1.18829936406654	0.897943807891352	0.279540150283524	1.11029791248	0.704110759669648	0.554684163682368	1.21983520715294	0.0976801833124111	0.62608755041142
CEP164-S472	0.970343609971042	0.996679249851284	1.60848677368295	0.932600355025084	1.30560515435421	1.02861000388786	1.95329676365358	1.6820782044272	0.465720591047542	0.672810770097028	1.3872620956325	0.835208918823777	0.955494021870797	1.36378145023696	0.795752879776371	0.351620497484689	1.26600450542305	1.12489598585922	0.968073741612818	0.565366848014803
CEP170-Q444q,S446	0.268216950834832	0.677418740481857	0.569713721535351	0.557702480578294	1.35978773491445	0.319458634231958	0.173957444083699	1.85352704137766	1.15685145923514	2.45838870050881	1.60448256971776	2.59680054539199	0.373205970362295	0.252479860769511	4.4788886106174	2.45563110771458	1.04647771762911	1.28114901284003	0.19177996900223	2.43512293447183
CEP170-S1112	0.286929364910961	0.796942599126548	0.306898516251319	0.104971560886441	1.02438972970996	1.4722689459278	0.449164577509564	0.721156474275429	0.0380341786094281	0.0508046837750086	3.1085656703243	1.49814771887994	0.182554462038098	1.40280662393092	2.13716223919169	0.0362161664604131	0.151806501891636	0.856212733258875	1.05841360539836	0.0802068086733786
CEP170-S1165	0.33482181859731	1.75247890951694	0.568330591712783	0.148959885275362	1.64085080817871	0.895494164492246	1.82554908475823	1.2630705329525	0.073824227436629	0.0129664802903787	2.40179406073151	3.28713417983345	0.983599020933236	0.143780140129095	0.62535930428793	0.00760758145386692	0.0331319930648076	0.524320524029158	0.12032647412125	0.0552846370344522
CEP170-S122	0.479037701382064	0.71138391139555	0.656767973656697	0.908464850373611	1.75508526890647	0.206811569987659	0.418405967723271	4.2628166789408	1.45018750143472	1.32854400535601	0.743388906337863	8.05762462380848	0.707181037188951	1.86006490173665	4.37845591594319	1.95120671062792	1.11045372890562	1.45289719049582	0.863530109786607	1.40234026350251
CEP170-S1239s,S1241	0.641634524390585	1.423487847837	1.97283949091738	0.517869886833944	0.89162070251924	2.69032583065743	1.31250877846313	0.770166440968552	0.467098423489982	0.518029053356082	1.00340639920219	0.588219496430335	1.05534407785948	1.68000527513089	2.23633083770891	0.746411898299978	1.14943205637596	1.21205715900821	1.10725227236065	0.892579166216602
CEP170-S239	1.70726291551775	1.88262678097738	2.59329498714954	1.24439283998653	1.12844938426724	0.26725300780618	0.586774794889627	2.02970133584635	1.03248459118236	0.987012165526797	0.688651621089641	6.02840341524781	1.99699313460772	0.588596413650702	0.758312994838433	1.44259386549192	0.951431120824218	1.05294507301832	0.14659763496342	0.492986942747495
CEP170-S356	0.83780144406454	1.73420289722598	1.50265543985439	0.287243780181704	3.44507291044729	1.24886047552544	0.2968758841384	0.771373071647036	1.58926370769732	1.34155105235067	2.23497761067273	1.45354722131879	0.719986720641961	0.203702882015164	4.34753494560279	4.38579581043757	0.639403573858727	0.579588612558801	0.174708821184142	1.46928821077589
CEP170-S356s,S359	1.69198004547591	1.71611747931162	1.22662827752683	0.251949437940751	2.63197594209661	0.889310378800556	0.246385608652625	1.01766246406963	1.70099909213533	1.00643336573331	1.43379548073442	0.975377312189582	0.620262223635903	0.141505486114652	6.45639223924574	3.55332081829035	1.0580945898765	0.920590301605267	0.0132210136391698	0.97983720652129
CEP170-S359	2.85032974215886	0.774971970250342	0.845666533792921	0.319371039167025	1.89047982615447	0.380541442575448	0.492637040263216	1.11613531628678	0.122525594168601	0.656621024159425	1.50653850953762	0.997236143184838	1.50270438882875	0.497544784490857	1.7850847087549	2.32442746904351	0.81518135648704	0.815235719166295	0.261414247571433	1.26633518602896
CEP170-S466	0.555654712389781	1.77714687990921	0.307645406347539	0.00751433374892056	0.251719092512717	0.526127948215111	1.5352021967211	0.446668497690568	0.00351647090756093	0.000240340096969245	1.623848225526	7.80201006761993	0.638506679793504	1.19602857898195	1.32928524969592	0.000540887313515577	0.0195573405225964	0.224888129033739	0.769504512558665	0.0359834375712291
CEP170-S630	0.544933867144957	2.18787426160915	0.45777128350451	0.00393251173737544	1.04031187743621	1.62788394528662	1.36101922434628	0.199455310662916	0.00446051941479962	0.0191457557929864	5.78362175467116	0.390757889227221	0.97683326723896	1.22874523253667	1.59146410634269	0.0055415188399641	0.044760807112878	1.60604559168379	1.40842200405581	0.0526120255948463
CEP170-S667	0.266613891709285	2.02597685961474	0.51692893455546	0.00222898437995085	1.15405132941469	0.208249626326426	0.847698173094084	0.403452984181371	0.00451353983959066	0.0161707688996952	0.94498455043584	7.40381661723947	0.253559802237838	1.85550708528342	2.09220286132636	0.00696613432304675	0.00885735064635377	0.298625796338324	0.882785901863662	0.0451688364928796
CEP170-S838	0.598891413005364	1.86625143800265	2.03865141520973	0.203576897418878	1.46674253254179	2.58523981555451	0.433155124049883	0.514250579281988	0.379279711526121	0.469176557911313	3.07610332153447	1.05298915006511	0.560802188301369	1.38740464614079	2.32028393515907	0.619437771876502	0.40327782676097	0.535620348662334	0.851495693203607	0.432806867436207
CEP170-S881	0.0891462090714641	0.83690058961332	0.717700160771723	0.741616158919864	1.26772225205925	0.631085353410013	0.635128149830266	1.35525911310258	1.3174310875006	1.82640510731708	1.89508957273662	1.34641176764794	0.259222605499735	0.851476113150972	2.07448506105793	1.7948814739733	0.737062561060293	1.31435262926599	1.0510125431294	1.46786138077307
CEP170-S958	0.48336462648673	0.659895209189823	0.402927708179875	0.396160021754289	1.24482382602804	0.593958166824336	0.338759465868896	2.49170603501527	0.14119163649267	0.195536613880367	0.309174212807579	0.539402561226008	0.406555081497324	0.905335371637544	1.82862094538862	0.241612174668273	1.2281470060976	0.934433806531808	0.197239232193682	0.523087515203084
CEP170-T1240	0.89089482013195	0.748358483566156	1.06533331373183	0.765670939505646	1.16870684268923	1.02682963444156	1.21860140597977	0.716654735646391	0.64074509161377	0.604434258961864	1.0139954213975	0.595373652716159	1.19166078459209	0.961421362363905	2.03084421993426	0.608203116909284	0.672898653796543	1.16890911351576	1.00364788440081	0.690640429543253
CEP170-T644	0.426828435363542	0.387967266803958	0.648834205390126	0.189900889469514	0.811673105370321	0.36189602760614	0.55294128396242	1.57503822918427	0.146936250315157	0.210701560615402	0.718184594622603	1.69748783797373	0.491874631874139	0.988932834713684	0.341410558236921	0.109476959988497	0.42265012684268	1.06196401443008	1.63859659838114	0.18822753848403
CEP192-S1755	1.24256102968144	0.625103164025175	0.659968578206177	1.01007361526892	0.806002623624642	1.00744778481444	1.81953578614468	1.38528999500384	1.38732986152856	1.23292393012957	3.66609303034051	0.749106131637667	0.762965171355483	0.588596413650702	1.37918735372499	1.39871770384309	1.58753265837802	1.33411738913302	0.891679908748018	1.03061228801953
CEP250-S2229	0.719040267769186	0.612133168093803	2.4021441963433	0.0788496810229024	1.25182509239461	1.38565434844998	1.59457181173563	1.14444513549764	0.0310664175567242	0.0721488017096184	1.36047814214771	1.04033617265873	0.637625850906097	1.51737593875827	1.27394531215444	0.107123126941124	0.208800625662014	1.17641027077899	0.490116706321338	0.0562053438623958
CEP350-S1061	1.60311329495683	1.70416543778563	0.986807998871334	1.13851616701672	2.13574716004336	0.985013083159219	9.88655436886697	2.43768981462815	0.848333535859266	1.45501579049185	2.18854218234255	0.292349954723877	1.86380345052952	0.338910040818786	1.4741970136481	1.74627329006283	2.08634797614778	1.46534189912703	0.190438928519299	0.937010021515028
CEP350-S1265	0.91800208534531	0.679790103431578	0.613555538338487	1.19844743794778	1.8563327454169	0.352002882001829	4.13767078412076	1.93052701379396	0.596889873024119	1.20913212900124	0.663310657892624	0.671879793690977	1.00834607781666	0.921017440666381	1.37918735372499	0.944762126213396	2.34600208572126	1.19920380085351	0.806627558780253	0.75815705184195
CEP350-S1818	2.82905112591673	3.00695388137339	2.5807184615268	0.0339947142473201	0.783714086822518	1.02150699408994	2.07966593047018	0.664776400227665	0.0331035712684584	0.015031288777954	0.603510494303799	0.75364782523956	3.40717449382978	1.33727563797182	0.555950946639349	0.105180250062004	0.121730725395692	1.03073140114572	0.445595069966739	0.0569750751251706
CEP350-S2460	0.411132493593562	0.964135165340352	0.241553683333737	0.920978317752375	0.739930804583306	1.15320317741386	2.32655122164386	3.38122428512045	2.72481141311827	1.43623672077957	0.548278698941669	0.46375173104483	0.638506679793504	0.184662173282694	1.60733317377008	0.921281905451693	3.51986954979152	1.84087038928502	0.150317985009725	0.62608755041142
CEP350-S473	0.844102940439787	0.934284719145331	1.21771606155459	0.231302545158564	1.99393855847868	1.59992616975894	2.04901656120625	1.78517886064338	0.107115437670311	0.0506399574930366	1.01704133008303	1.39052379050506	1.22840702166407	0.271430361492279	0.51352784002627	0.129970563564982	0.394471224257532	0.863546575550746	0.257771099613588	0.129993096348933
CEP55-S428	1.39037629743394	3.5872952767098	0.843613455977479	0.418919775298493	0.539733757420986	3.89769397568829	0.94054159319625	1.06994144500652	0.668787627929521	1.1535134692016	6.45275344405813	0.467504370072331	0.680367858568769	0.418519581902189	9.16301022979802	2.1357562111494	0.623716762828827	0.960697841308169	0.912477667448343	1.0049041078628
CEP55-S436	0.275138185988762	1.09721128368212	0.421972750226083	1.51569185205252	1.63855172398754	2.42473283467237	2.96504795851566	0.552649021504613	0.626704879478088	0.67062928586381	5.17610872610825	0.262211212763711	0.532877175428084	1.12625641620796	2.84164012041618	1.19036222190931	0.757688371686792	0.818719702308177	1.30118611542624	1.41740790775069
CEP57-S53	1.25378450732048	1.60307268135032	1.00496284516212	0.106175109892115	1.84078126325333	1.79061689908539	1.38137746820343	0.826379097424624	0.0281808081872954	0.0264490035144914	1.32225979722187	1.76373078324148	0.9714541875475	0.263232746589166	1.32740242226631	0.0538638429601355	0.235110896971522	0.229734775891345	0.460582287838072	0.0512498239854724
CEP68-S349	0.502570819383507	0.697841944062644	1.08361505379718	1.70842961630475	0.660491082760034	0.76224437606435	0.567730623077061	2.93227455022261	1.73910696096285	0.578506709954079	0.377421545985776	1.41311883797895	0.281996782674688	0.835952042371004	1.07012483464603	1.19993256990251	1.04359348300059	1.05744492845581	0.889893967704075	0.951689839048443
CEP68-S478	0.526470427258709	0.353036047600283	4.22190960916432	0.272257988361071	1.61573731141758	0.946537781473157	0.166379070208428	2.1812565748944	0.749345752853008	0.466896560568018	0.233215880946163	3.25418522021719	0.671040135976069	0.133905976252363	1.11661084935944	1.72838653767828	2.03797294894036	1.05970206249759	0.268317250198428	1.09141609632067
CEP76-S83	0.723363613120074	1.21635508613021	0.938840723369272	1.88441366239687	0.481787393676475	1.50319509365282	6.59953169968708	1.27499035987905	0.672750692487888	1.64079094252038	2.10484935549047	0.903485949247227	0.44780242220622	0.461107593085161	1.12455252085275	0.982232251381345	0.800687711044952	0.834582800940265	0.527327878314109	1.41603145787767
CETN2-S20	0.568287269382385	0.379254274760945	1.98486451539687	0.0291787802442875	0.919553129180922	2.28208412814618	2.40063034679987	0.990936318365928	0.00597583541641807	0.0088531483873549	1.12285754802248	1.58829287903004	0.499400814032467	2.50601700093028	0.758312994838433	0.0223739827519363	0.0832892578706576	0.922555317136929	1.24628960431899	0.0421990250771165
CFDP1-S250	0.258741171606029	3.63143967148584	1.02345169608626	0.192956089538269	1.1918751044759	2.54524555605899	0.139686457944472	0.577412428789918	1.72631041046228	1.3372012818077	0.63033676854817	0.374569202353238	0.0872256723366215	0.0287217415457397	1.53823584630502	1.47429220376389	0.965983707126672	4.81569165362876	0.0698870123289637	0.854395602659265
CFL1-S156	0.983520247946098	1.42597719242475	1.23410492990144	0.92202885449994	1.4646874008063	0.953119495059011	1.82253995541422	0.700022067298864	2.57989280202965	1.37686247870085	3.09925591378373	0.632470969259441	1.3437289960676	1.2439108323377	1.34635133658764	2.24087646007219	1.03784884057981	1.45289719049582	0.714487419462467	1.89705443140427
CFL1-S24	2.42802360096574	1.50009314656715	0.217052725269473	0.0319650691045555	0.0101494682002563	1.68235671632431	6.10716514967226	0.0290796767387466	0.00113598928240017	8.1499762458868e-05	0.272988929700948	0.196968419774811	1.98052074931508	4.52652455941196	0.182211171038898	0.0206521960082631	0.00682391459502575	0.089712196802534	0.890786490646205	0.0343438564029017
CFL1-S3	0.205415324718804	0.314035263552576	0.374591359708527	0.415590026965924	0.976700143641999	0.490055232541542	0.34496295626913	1.33420789647803	0.724316189466722	0.583222742864835	0.666301647991233	0.449945643908837	0.316231463253651	0.594401004477616	0.759388608746437	0.556284628856674	0.757688371686792	1.55549118811219	1.15255311957442	0.674067289822589
CFL1-S41	1.10382355017545	0.16280353006753	1.54901271341918	2.80522944421286	2.22438061109585	0.355065084913754	1.32775336984229	1.36590895060965	1.33309086821144	0.785032956376718	1.55940968954625	1.81418993821116	1.17857280075787	1.68413199377574	1.2939639157173	0.57768615574395	0.875827427989329	3.1505073534874	0.69610578902366	1.18307475729854
CFL2-S3	0.196384401588717	0.0982576014939385	0.59015154099774	0.931537773372716	0.604649546092928	0.541852795993319	0.510002903629286	2.08770932322435	1.28097239954085	0.456402205063863	0.311034439779559	0.241907841920866	0.274317534697525	0.316798935976535	1.09157244299029	0.703305746356459	0.937097769213898	1.01980092665303	1.25255201085408	1.28867609049105
CGN-S137	0.2658159585331	0.383921286850594	0.871755544556052	0.0226802904473145	0.38120837416539	1.28173772825296	2.707862545948	1.17715288308706	0.0626605993322019	0.00963315760642627	0.881992163739924	0.46939206153685	0.039058748686529	0.230570612443088	0.418123801625688	0.00436808682649035	0.312846036171434	0.667171104298722	0.971963323049267	0.0459657129217148
CGN-S137s,S140	0.0775483822772105	0.291815375353099	0.28084307020343	0.187534350358046	0.807133541778089	0.898602163218727	4.17882969231139	0.5347759444508	0.0464273554797901	0.0344075176739114	0.830639478682218	0.304371291409734	0.215147561668765	0.289308321332253	0.529043245034565	0.0112115832830889	0.481189868213009	0.0787706105881636	0.501548307732399	0.0514993949908425
CGN-S155	0.0647842357350561	0.153950719814539	0.19244683329939	0.0444387061825443	0.192849063876613	1.55349548554852	2.26594474105984	0.888083782465035	0.248230206648122	0.0759968941628632	0.24726290922434	0.136502507663743	0.0294316654374581	0.208250714710486	0.139587315708566	0.0449059332316693	0.768216723655005	0.55302833404383	5.33734468727164	0.220526599419078
CGN-S165	0.172119930026557	0.552173807473769	1.21919692140651	0.25629491547192	0.50958077710261	0.604337238943275	2.707862545948	0.834177787648197	1.13150215947899	1.00970718416834	1.5477603202473	0.13243876970024	0.230204261860328	0.454369727742884	1.65355067352342	0.48659729113715	6.79828108275726	1.12970332999167	2.02051525221512	1.13466679777259
CGN-S258	0.254129569060703	0.964135165340352	2.94269674854367	0.330482695625768	1.04910075054571	1.72664610495051	0.863221539992768	1.11613531628678	0.876353272240954	1.71990453388358	1.85571589149083	0.275757338943498	0.178566499517642	0.0968626835413976	1.29763731449622	0.483821998626577	3.88756032942846	0.667171104298722	0.133548358184084	0.541181070672621
CGN-S294	0.0383988846856888	0.152611635476214	0.465626904991892	0.172756010066669	0.261064969410354	1.67653794273813	1.01469379514683	1.50513166947366	1.74941246434296	0.156282051717173	0.343910823754487	0.308073174680327	0.024225972467361	0.0830929060359242	0.138405221837342	0.0689619301367982	0.281697393916774	0.684462217672561	0.493568029796261	0.052765598946441
CGN-S338	0.0667554262954131	0.0347432930080798	1.54150057223323	0.0375820754957269	0.104939145597784	0.281022275364335	0.231796272056023	0.0567413408716603	0.0270790524265871	0.0040017507145643	0.0866757308191669	0.0713477145277487	0.121152471243295	2.93207302685733	0.37542294233818	0.0116695867690642	2.43842370991609	0.289843140912118	1.54139921784142	0.0742809077466881
CGN-T119	0.225416792081276	0.579859309253024	1.24011905058273	0.487506058758998	0.615772022340437	1.04477288267858	3.82266307409315	1.5948878991775	1.75199836792939	0.684936397877215	0.771789160498223	0.333257677447598	0.278514871989531	0.717115012383338	0.936634005053353	0.55121691793797	1.99071956744309	0.674322006545623	2.05936799391516	0.690640429543253
